"","X","Peak","Direction","Stations_After_Treeline","Peak_ID","Long","Lat","Country","present_elevation","change_in_treeline_NDVI","change_in_treeline_elevation","dist_coast","Lat_scaled","Long_scaled"
"334",334,"Sharks Teeth Peaks","SW",21,565,-127.2676014,52.98612947,"Canada",1553,-0.0562644252660019,-138.35028218976,30339.236328125,0.942306841651972,-1.23499805091614
"335",335,"Sharks Teeth Peaks","W",19,565,-127.2798852,53.00443161,"Canada",1197,-0.0449935247683524,-224.690841754683,33065.0546875,0.943685376651221,-1.23608891490952
"336",336,"Sierra Blanca Peak","NE",11,920,-105.8079711,33.37485975,"United States",3589,-0.0295729377761043,-40.790346407633,856208.5,-0.53483308235425,0.670726399623271
"337",337,"Sierra Blanca Peak","S",11,920,-105.8074717,33.36708754,"United States",3126,-0.0408323506068906,-50.1453471962977,855832.3125,-0.535418492776557,0.67077074888639
"338",338,"Sierra Blanca Peak","SE",11,920,-105.803561,33.37081089,"United States",3117,-0.0589022521036386,-100.940117892105,856208.5,-0.535138046430421,0.671118038961034
"339",339,"Silvertip Mtn.","E",10,620,-121.2087431,49.1602171,"Canada",1694,-0.0438032362409662,-236.07447861375,46107.82421875,0.654135397978804,-0.696940580062895
"340",340,"Silvertip Mtn.","NW",17,620,-121.2313685,49.16797293,"Canada",1558,0.0579282356589475,863.948471858592,43791.12109375,0.654719574643568,-0.698949830799299
"341",341,"Silvertip Mtn.","SE",13,620,-121.2002915,49.14895811,"Canada",1435,-0.165247513470452,-792.810330422266,47765.2265625,0.653287359893029,-0.69619003494441
"342",342,"Silvertip Mtn.","SW",12,620,-121.2192683,49.1593427,"Canada",1796,-0.136552337273906,-482.732896274743,45448.93359375,0.654069537319705,-0.697875271420873
"343",343,"Skihist Mtn.","N",49,193,-121.9039535,50.19675701,"Canada",1950,-0.000801502663568932,-3.32663529117895,82807.5625,0.732208592919638,-0.75867880383599
"344",344,"Skihist Mtn.","NW",25,193,-121.9301908,50.20356094,"Canada",1994,0.0149893978414694,124.143422120365,83438.2109375,0.732721071549866,-0.761008809685445
"345",345,"Skihist Mtn.","S",23,193,-121.9016603,50.16353376,"Canada",1837,-0.0332478229277239,-174.827628877378,77284.3203125,0.729706185391675,-0.758475155998218
"346",346,"Skihist Mtn.","SE",23,193,-121.8352359,50.14768496,"Canada",1763,-0.0410262425605948,-168.11974060059,77268.015625,0.728512438349191,-0.752576331022076
"347",347,"Skihist Mtn.","W",19,193,-121.9173169,50.18738432,"Canada",2010,0.00930173802001294,40.2285590222416,80891.4453125,0.731502632785898,-0.759865541807069
"348",348,"Snowshoe Peak","NW",25,1013,-115.7029034,48.23293824,"United States",1971,0.0223006932972453,107.458146193132,668082,0.584291851673585,-0.207993977052657
"349",349,"South Sister","E",43,898,-121.765425,44.10372062,"United States",2207,-0.0462084748404173,-246.815802551271,261116.328125,0.273275161347225,-0.746376767600698
"350",350,"South Sister","N",25,898,-121.7694651,44.10900521,"United States",2323,-0.00995512511480706,-65.7759990896802,260192.796875,0.273673201809799,-0.746735549054293
"351",351,"South Sister","NW",29,898,-121.8049479,44.12739014,"United States",1991,-0.000246259362756351,-0.366636865733653,256264.25,0.275057972632433,-0.749886602385048
"352",352,"South Sister","S",37,898,-121.7673778,44.0712464,"United States",2000,-0.0304253675250509,-53.050355287332,260730.640625,0.270829171487933,-0.746550186185036
"353",353,"South Sister","W",19,898,-121.7903694,44.10298813,"United States",2138,-0.00453963833788351,-8.67851639171568,258345.796875,0.273219989487454,-0.748591957346257
"354",354,"Talchako Mtn.","E",17,957,-125.9963623,52.09290037,"Canada",1581,-0.152406616920785,-154.946967053019,72317.9921875,0.875027956412401,-1.12210554524461
"355",355,"Talchako Mtn.","NE",21,957,-125.988998,52.11248351,"Canada",1327,-0.30565305679642,-655.227285312163,69062.609375,0.876502977578516,-1.12145155790303
"356",356,"Talchako Mtn.","NW",13,957,-126.0471632,52.10703116,"Canada",1677,0.024200611052958,75.5188671452415,66858.484375,0.876092301269453,-1.12661692386046
"357",357,"Talchako Mtn.","SW",21,957,-126.0286489,52.0826442,"Canada",1706,-0.218645591620795,-263.029321127763,71714.734375,0.874255451705123,-1.1249727597392
"358",358,"Telescope Peak","E",41,596,-118.2330084,37.63409828,"United States",3271,0.0386414661312405,345.285656149316,416740.71875,-0.214023090530397,-0.432680185227083
"359",359,"Telescope Peak","NE",25,596,-118.2331521,37.65193739,"United States",3207,0.0393920865441066,399.665533538169,417292.65625,-0.212679431401439,-0.432692946518853
"360",360,"The Horn","NE",31,1384,-126.1747716,52.36659278,"Canada",1370,-0.0478195886253161,-219.301683692837,22207.283203125,0.895642735133035,-1.1379491996068
"361",361,"The Horn","NW",21,1384,-126.2571513,52.33020475,"Canada",1486,0.0501788282756675,254.133015132128,19856.8125,0.892901953295023,-1.14526493647288
"362",362,"The Horn","S",11,1384,-126.2274114,52.26553608,"Canada",1525,0.00884623437051235,34.0928806712673,31965.91015625,0.888031046125154,-1.14262388190696
"363",363,"The Horn","SW",15,1384,-126.291069,52.27894607,"Canada",1565,0.0277767999938278,82.1541993848136,26923.552734375,0.889041099624614,-1.1482770009536
"364",364,"The Pinnacles","S",17,978,-118.2289494,50.18628773,"Canada",1665,-0.180852129156523,-233.138186333362,382564,0.731420036559728,-0.432319725357244
"365",365,"Thunder Mtn.","E",19,918,-126.3534882,52.55083251,"Canada",1450,-0.0942334110620667,-130.216824394038,22388.6875,0.909519850927001,-1.15382014377387
"366",366,"Thunder Mtn.","NE",21,918,-126.3472291,52.56462759,"Canada",1468,-0.170400589865409,-312.962611973024,25436.2734375,0.910558909780089,-1.15326430382036
"367",367,"Thunder Mtn.","S",23,918,-126.362933,52.52857766,"Canada",1313,-0.093830118589224,-299.740574631643,19368.45703125,0.907843593963167,-1.15465889011008
"368",368,"Thunder Mtn.","SW",25,918,-126.3759184,52.54303346,"Canada",1316,-0.0791534046024442,-364.303759306518,21069.708984375,0.908932418889769,-1.15581205975625
"369",369,"Thunder Mtn.","W",17,918,-126.3857014,52.54879502,"Canada",1276,-0.157944120517983,-1536.4511619732,22722.70703125,0.909366385197003,-1.15668083997469
"370",370,"Tsaydaychuz Peak","E",15,672,-126.5808288,53.02549398,"Canada",1486,-0.0974857850738623,-350.247354688557,56558.09765625,0.945271814860751,-1.17400914675126
"371",371,"Tsaydaychuz Peak","NE",29,672,-126.5682861,53.07544622,"Canada",1501,-0.0601332099847312,-296.818284210307,63480.4921875,0.949034266198733,-1.17289529111947
"372",372,"Tsaydaychuz Peak","NW",23,672,-126.6829993,53.04248548,"Canada",1488,-0.0987552234460563,-308.32984054459,50613.04296875,0.946551631179485,-1.18308240743897
"373",373,"Tsaydaychuz Peak","S",45,672,-126.6339532,52.98865998,"Canada",1502,-0.0797100891038619,-251.737127226212,47632.71875,0.942497442128252,-1.17872686399917
"374",374,"Tsaydaychuz Peak","SE",19,672,-126.4788303,52.94331727,"Canada",1775,-0.0484055808487829,-59.4235459974898,58575.3203125,0.939082185076572,-1.16495116053943
"375",375,"Tsaydaychuz Peak","SW",35,672,-126.6483711,53.0153782,"Canada",1447,-0.0273113485613525,-301.780485443526,49961.73046875,0.944509884464922,-1.18000724694013
"376",376,"Upper Saddle Mtn.","NE",14,1037,-117.899002,50.17313023,"Canada",1884,-0.0802361858462985,-102.845331940218,416489.5625,0.730429000852831,-0.403018716030353
"377",377,"Upper Saddle Mtn.","NW",22,1037,-117.9009808,50.17314111,"Canada",2084,-0.0474429445074001,-162.164944181448,415611.21875,0.730429820345022,-0.403194443547091
"378",378,"Upper Saddle Mtn.","SW",20,1037,-117.900998,50.17186976,"Canada",2095,-0.116556580707918,-301.154194870831,415611.21875,0.730334061025549,-0.40319597099468
"379",379,"Upper Saddle Mtn.","W",20,1037,-117.9013992,50.17250768,"Canada",2098,-0.0664097385801486,-185.350191289176,415611.21875,0.73038210978087,-0.40323159959773
"380",380,"Victoria Peak","E",10,641,-126.0924989,50.05525186,"Canada",916,-0.188540334558808,-295.73807312845,59301.38671875,0.72155028728712,-1.1306429648856
"381",381,"Victoria Peak","S",11,641,-126.0994438,50.04578724,"Canada",1390,-0.181901395535399,-390.38207589948,58630.6171875,0.720837402896301,-1.13125970737145
"382",382,"Victoria Peak","SE",17,641,-126.097592,50.05301414,"Canada",1302,-0.151717469624826,-420.246995348867,59301.38671875,0.721381740038628,-1.13109525810144
"383",383,"Victoria Peak","W",10,641,-126.1063895,50.05436881,"Canada",1373,-0.120408230033243,-113.183233683746,59060.3125,0.721483775101601,-1.13187652090137
"384",384,"Vol. Nevado de Toluca","E",41,310,-99.74190366,19.10290931,"Mexico",3988,0.117367291318749,135.443145333142,255862.15625,-1.60981028114636,1.20942407881996
"385",385,"Vol. Nevado de Toluca","N",45,310,-99.76850665,19.11871682,"Mexico",4012,0.0830263783430336,132.789790507665,255672.25,-1.60861964410687,1.20706159783629
"386",386,"Vol. Nevado de Toluca","NE",31,310,-99.7523112,19.11767785,"Mexico",3983,0.136521882266126,226.619538403596,256411.265625,-1.60869790033855,1.20849983626915
"387",387,"Vol. Nevado de Toluca","NW",21,310,-99.77457995,19.10768501,"Mexico",4035,0.0522534652380906,77.2820378823076,254774.078125,-1.60945057077392,1.20652225786893
"388",388,"Vol. Nevado de Toluca","S",41,310,-99.76728932,19.09807564,"Mexico",3974,0.0863361635420659,231.920705169901,253875.859375,-1.61017435787563,1.20716970293935
"389",389,"Vol. Nevado de Toluca","SE",37,310,-99.76396283,19.09865533,"Mexico",4046,0.166915533586581,677.338154207534,254243.015625,-1.61013069506059,1.207465112191
"390",390,"Vol. Nevado de Toluca","SW",23,310,-99.76813209,19.10100081,"Mexico",4078,0.0588042880570663,159.911283245366,253875.859375,-1.60995403122401,1.20709486067168
"391",391,"Vol. Nevado de Toluca","W",41,310,-99.7703438,19.10152699,"Mexico",4047,0.0863055211840384,181.53752133358,253875.859375,-1.60991439883425,1.20689844956088
"392",392,"Volcan Acatenango","E",14,643,-90.87407155,14.50084056,"Guatemala",3770,0.0561602165895831,99.9199946002009,63873.41796875,-1.95644257883557,1.99693272827258
"393",393,"Volcan Acatenango","N",21,643,-90.87500797,14.50173684,"Guatemala",3802,0.0022410436881215,3.66663986069489,63722.6796875,-1.95637507015357,1.996849569408
"394",394,"Volcan Acatenango","NE",21,643,-90.87434802,14.50147821,"Guatemala",3716,-0.0448429430601609,-78.6530605992834,63873.41796875,-1.95639455041691,1.9969081763287
"395",395,"Volcan Acatenango","NW",18,643,-90.87565899,14.50146929,"Guatemala",3608,0.0164327360621788,34.5280722912967,63722.6796875,-1.95639522227999,1.99679175551678
"396",396,"Volcan Acatenango","S",11,643,-90.87498567,14.4990257,"Guatemala",3533,0.0528016598454264,98.889729836937,63873.41796875,-1.95657927585727,1.99685154976156
"397",397,"Volcan Acatenango","SE",17,643,-90.8743391,14.50019845,"Guatemala",3650,0.050717630008791,108.041194687326,63873.41796875,-1.95649094318577,1.99690896847012
"398",398,"Volcan Acatenango","SW",14,643,-90.87565008,14.50018953,"Guatemala",3805,0.0596429795144366,115.854823748266,63722.6796875,-1.95649161504885,1.99679254677016
"399",399,"Volcan Acatenango","W",13,643,-90.87592654,14.50082718,"Guatemala",3887,0.0110906120852279,23.06250842693,63722.6796875,-1.95644358663019,1.99676799571433
"400",400,"Volcan Atitlan","E",15,790,-91.18574042,14.58334284,"Guatemala",3215,0.0202755702395252,62.820437227313,68661.921875,-1.9502284268021,1.96925494549032
"401",401,"Volcan Atitlan","N",14,790,-91.18667683,14.58423912,"Guatemala",3317,0.0190298144914778,93.3415139311915,68661.921875,-1.9501609181201,1.9691717875138
"402",402,"Volcan Atitlan","NE",12,790,-91.18601689,14.58397604,"Guatemala",3218,0.034958123746494,124.434962063633,68661.921875,-1.95018073356177,1.96923039354644
"403",403,"Volcan Atitlan","NW",14,790,-91.18732786,14.58396712,"Guatemala",3234,0.0486117980096333,187.792292620041,68661.921875,-1.95018140542485,1.96911397273453
"404",404,"Volcan Atitlan","S",19,790,-91.186659,14.58242873,"Guatemala",2907,0.129318936227611,929.58573232352,68661.921875,-1.95029727845705,1.96917337090859
"405",405,"Volcan Atitlan","SE",17,790,-91.18600351,14.58270073,"Guatemala",3077,0.180260572856272,990.109882132622,68661.921875,-1.9502767911523,1.96923158175858
"406",406,"Volcan Atitlan","SW",22,790,-91.18731894,14.58268736,"Guatemala",2974,0.0846999479259727,356.543913005328,68661.921875,-1.95027779819371,1.96911476487595
"407",407,"Volcan Atitlan","W",16,790,-91.18759541,14.58332501,"Guatemala",3169,0.0394162159277344,186.60531506032,68661.921875,-1.95022976977505,1.96909021293207
"408",408,"Volcan Concepcion","S",13,1437,-85.62260162,11.53110601,"Nicaragua",807,-0.00561254515172094,-10.1708791728602,43270.0234375,-2.18012587574276,2.4632900003675
"409",409,"Volcan Concepcion","SW",19,1437,-85.6270964,11.53392862,"Nicaragua",628,0.0791976446500783,121.982138372808,42611.63671875,-2.17991327401016,2.46289084101452
"410",410,"Volcan Concepcion","W",23,1437,-85.62616444,11.53838772,"Nicaragua",722,0.0685167800796237,119.781253576808,43283.046875,-2.17957741025788,2.46297360380838
"411",411,"Volcan de San Miguel","E",17,649,-88.26824424,13.43499501,"El Salvador",1745,0.108399668034928,696.825980132508,32592.39453125,-2.03672310310595,2.22834346317934
"412",412,"Volcan de San Miguel","N",15,649,-88.26916282,13.43590467,"El Salvador",1832,0.130572753889665,364.523065638635,33546.16015625,-2.03665458662933,2.22826188859761
"413",413,"Volcan de San Miguel","NE",15,649,-88.26851179,13.43563712,"El Salvador",1760,0.132135048575595,765.632557112612,32592.39453125,-2.03667473875575,2.22831970337688
"414",414,"Volcan de San Miguel","NW",17,649,-88.26981831,13.43564158,"El Salvador",1646,0.0492755915703255,127.336629249407,32592.39453125,-2.03667440282421,2.22820367774763
"415",415,"Volcan de San Miguel","S",13,649,-88.26920295,13.42596087,"El Salvador",1535,0.113664642039863,380.769093967344,31638.662109375,-2.03740356332416,2.22825832484926
"416",416,"Volcan de San Miguel","SE",13,649,-88.26591659,13.43179338,"El Salvador",1675,0.0865960164364147,399.705828823434,32592.39453125,-2.03696425299386,2.22855017035254
"417",417,"Volcan de San Miguel","SW",11,649,-88.28882746,13.41590114,"El Salvador",795,0.160123008116521,276.223737074843,30684.9609375,-2.03816127197943,2.22651556842643
"418",418,"Volcan de San Miguel","W",21,649,-88.27655155,13.43503068,"El Salvador",1305,0.208089017697728,404.676659722559,32592.39453125,-2.03672041640683,2.22760573174763
"419",419,"Volcan de Santa Ana","E",17,1098,-89.62740946,13.85583605,"El Salvador",2178,-0.0576755922423975,-169.008424262258,42725.12109375,-2.0050249463461,2.10764267030143
"420",420,"Volcan de Santa Ana","S",15,1098,-89.62832358,13.85040932,"El Salvador",2138,-0.0248867291317816,-15.936010462849,41802.796875,-2.00543369293182,2.10756149179041
"421",421,"Volcan de Santa Ana","SE",21,1098,-89.62702152,13.85455629,"El Salvador",1983,-0.0937869253276716,-189.196845151412,42725.12109375,-2.00512133911495,2.10767712134896
"422",422,"Volcan de Santa Ana","SW",28,1098,-89.62898798,13.85519394,"El Salvador",2235,-0.0990984823314378,-166.388489453886,42725.12109375,-2.00507331069629,2.10750248968706
"423",423,"Volcan de Santa Ana","W",24,1098,-89.62925999,13.85583159,"El Salvador",2305,-0.0138469505956019,-49.568218390245,42725.12109375,-2.00502528227764,2.10747833381389
"424",424,"Volcan Iztaccihuatl","E",43,1351,-98.63479359,19.18120666,"Mexico",4092,0.0548793495925335,152.66809383331,239507,-1.60391284853337,1.3077410908254
"425",425,"Volcan Iztaccihuatl","N",45,1351,-98.64413986,19.19610898,"Mexico",4069,0.0384939348244271,132.861268052303,238963.203125,-1.60279039128575,1.30691109445495
"426",426,"Volcan Iztaccihuatl","NE",39,1351,-98.62931335,19.19545349,"Mexico",3987,0.0498241127797645,141.068916567992,237547.984375,-1.60283976343057,1.30822776404469
"427",427,"Volcan Iztaccihuatl","NW",39,1351,-98.65037815,19.18689648,"Mexico",4101,0.0615716943054676,167.066759487575,240306.296875,-1.60348428575276,1.3063571025354
"428",428,"Volcan Iztaccihuatl","S",27,1351,-98.64129496,19.14219399,"Mexico",3899,0.0252956954807468,48.4229355438688,242635.96875,-1.60685132081088,1.30716373606217
"429",429,"Volcan Iztaccihuatl","SE",23,1351,-98.62361462,19.16386076,"Mexico",4110,0.105439527111766,326.72374641426,239322.703125,-1.60521935860506,1.30873384028861
"430",430,"Volcan Iztaccihuatl","SW",45,1351,-98.64906717,19.17485245,"Mexico",3981,0.0220122454020586,71.4034481059707,240846.53125,-1.60439145381546,1.30647352423537
"431",431,"Volcan Iztaccihuatl","W",51,1351,-98.64807725,19.18062698,"Mexico",3977,0.0486981344420038,191.891580431061,240227.296875,-1.6039565105952,1.30656143417239
"432",432,"Volcan Pico de Orizaba","E",31,7,-97.25092049,19.03073876,"Mexico",3983,0.0837312513836483,285.598812621983,111690.0078125,-1.61524623721981,1.43063606926843
"433",433,"Volcan Pico de Orizaba","N",25,7,-97.27228405,19.06239838,"Mexico",3961,0.0766739443849713,176.588724371798,112270.3828125,-1.61286160382541,1.42873887634975
"434",434,"Volcan Pico de Orizaba","NE",29,7,-97.24193986,19.05975413,"Mexico",3910,0.115770515801493,371.250327385992,109894.8125,-1.6130607713092,1.43143359494492
"435",435,"Volcan Pico de Orizaba","NW",21,7,-97.29669763,19.05261957,"Mexico",3868,0.17641514617241,1602.3700564369,115217.703125,-1.61359815331285,1.42657082612331
"436",436,"Volcan Pico de Orizaba","S",31,7,-97.26970669,19.00480463,"Mexico",4133,0.0685695402708253,156.321471024283,114412.890625,-1.61719962113448,1.42896775904256
"437",437,"Volcan Pico de Orizaba","SE",29,7,-97.2540597,19.01532365,"Mexico",3951,0.102496764723658,298.425435976506,112335.1484375,-1.61640731830936,1.43035729143448
"438",438,"Volcan Pico de Orizaba","SW",21,7,-97.31576028,18.98371308,"Mexico",3951,0.174809830481358,964.355808032603,119780.2734375,-1.61878825721002,1.42487796572967
"439",439,"Volcan Popocatepetl","E",103,84,-98.61908417,19.02366216,"Mexico",3803,0.0670332241188631,239.956727237477,249882.84375,-1.61577925361984,1.30913616731923
"440",440,"Volcan Popocatepetl","N",33,84,-98.6278909,19.04669788,"Mexico",3946,0.0615883958213335,88.0541781066431,248744.421875,-1.61404418076755,1.3083540848483
"441",441,"Volcan Popocatepetl","NE",65,84,-98.61010354,19.04061121,"Mexico",3900,0.0107259932394879,23.0874489329849,247920.921875,-1.61450263467643,1.30993369299572
"442",442,"Volcan Popocatepetl","NW",35,84,-98.64073757,19.03546095,"Mexico",3912,0.0321964464252624,64.0759580078911,250699.125,-1.61489055727265,1.30721323513259
"443",443,"Volcan Popocatepetl","S",73,84,-98.62525557,18.99637247,"Mexico",3401,0.0437960156038273,92.5986768921293,252475.546875,-1.61783473963316,1.30858811557232
"444",444,"Volcan Popocatepetl","SE",57,84,-98.6147098,19.01302275,"Mexico",3770,0.168393120731773,637.630649031301,249793.875,-1.61658062433695,1.30952463365104
"445",445,"Volcan Popocatepetl","SW",53,84,-98.6438634,19.00539323,"Mexico",3850,-0.000335680117605985,-0.337698775853369,253278.9375,-1.61715528720957,1.30693564551078
"446",446,"Volcan Popocatepetl","W",61,84,-98.66363059,19.02172691,"Mexico",3602,-0.0102580678280202,-21.1612595319139,253481.125,-1.61592501853353,1.30518021837737
"447",447,"Volcan San Cristobal","E",21,958,-87.003991,12.7024851,"Nicaragua",1252,0.133735622641061,259.903939071824,35193.91015625,-2.09189646251815,2.34061558890844
"448",448,"Volcan San Cristobal","N",27,958,-87.00582369,12.70340368,"Nicaragua",1029,0.0740101525144741,185.749523596513,35976.03515625,-2.09182727417845,2.34045283670375
"449",449,"Volcan San Cristobal","NE",35,958,-87.00320619,12.70503125,"Nicaragua",856,0.0692760711802307,241.204793638604,35976.03515625,-2.09170468402185,2.34068528403297
"450",450,"Volcan San Cristobal","NW",21,958,-87.00906099,12.70572241,"Nicaragua",892,0.105685353776778,277.495526692372,35381.31640625,-2.0916526251779,2.34016534797829
"451",451,"Volcan San Cristobal","S",27,958,-87.00584152,12.70159774,"Nicaragua",882,0.183313957794836,604.409834877025,35193.91015625,-2.09196329933706,2.34045125330895
"452",452,"Volcan San Cristobal","SE",26,958,-87.00518603,12.70185637,"Nicaragua",1256,0.129711791828129,370.190101697676,35193.91015625,-2.09194381907373,2.34050946415893
"453",453,"Volcan San Cristobal","SW",33,958,-87.00648809,12.70186529,"Nicaragua",780,0.120876541257483,393.445532924756,35193.91015625,-2.09194314721064,2.34039383460039
"454",454,"Volcan San Cristobal","W",21,958,-87.01503619,12.7025832,"Nicaragua",774,0.0861028095382895,146.787705683885,35381.31640625,-2.09188907353066,2.33963471979049
"455",455,"Volcan Tajumulco","E",16,22,-91.90240268,15.04334371,"Guatemala",4005,0.0964568529504195,117.632843134788,67944.984375,-1.91558071353029,1.9056116873089
"456",456,"Volcan Tajumulco","N",21,22,-91.90338815,15.04785186,"Guatemala",3554,0.0776029330789765,596.146634626557,68631.234375,-1.91524115528427,1.90552417255454
"457",457,"Volcan Tajumulco","NE",12,22,-91.90268361,15.04398136,"Guatemala",3966,0.0545667587266747,79.7762790227239,67944.984375,-1.91553268511163,1.9055867392943
"458",458,"Volcan Tajumulco","NW",44,22,-91.90399904,15.04396352,"Guatemala",3488,0.09225955026517,452.772443754499,67944.984375,-1.9155340288378,1.90546992241168
"459",459,"Volcan Tajumulco","S",33,22,-91.90331234,15.0415244,"Guatemala",3607,0.0425248862204652,140.091408977495,67944.984375,-1.91571774573032,1.90553090486859
"460",460,"Volcan Tajumulco","SE",29,22,-91.89801047,15.03828263,"Guatemala",3471,0.099869675583687,530.893627473725,68600.5546875,-1.91596191900211,1.90600173792356
"461",461,"Volcan Tajumulco","SW",21,22,-91.90658086,15.04010194,"Guatemala",3541,0.0930765834487989,501.25903706601,67944.984375,-1.91582488680208,1.90524064364815
"462",462,"Volcan Tajumulco","W",29,22,-91.90984047,15.04325899,"Guatemala",3152,0.101763449578391,926.956243644885,67295.7578125,-1.91558709472315,1.90495117368108
"463",463,"Wedge Mtn.","S",21,293,-122.7926284,50.12525784,"Canada",1791,-0.00225989596177759,-16.4656119795229,61274.27734375,0.726823205841279,-0.837597660397589
"464",464,"Wedge Mtn.","W",25,293,-122.810085,50.13273599,"Canada",1773,0.018639939795688,134.798292743265,60096.45703125,0.727386467378161,-0.839147895372667
"465",465,"Wheeler Peak","E",25,265,-114.2978107,38.98517542,"United States",3346,-0.0603715847403009,-210.169228515116,832716.8125,-0.112258645270086,-0.0832145900720511
"466",466,"Wheeler Peak","N",15,265,-114.3134897,38.99212756,"United States",3228,-0.00301006155069028,-8.11392904945205,832644.4375,-0.111735003318397,-0.0846069651149715
"467",467,"Wheeler Peak","NE",13,265,-114.2993958,38.99607727,"United States",3199,-0.00791158361753275,-13.0764440057615,834680.1875,-0.111437507316733,-0.0833553550239314
"468",468,"Wheeler Peak","NW",29,265,-114.3162042,38.98784025,"United States",3372,0.0113537495436717,56.1328713977164,832644.4375,-0.112057927680665,-0.084848026538149
"469",469,"Wheeler Peak","S",19,265,-114.3154847,38.96065632,"United States",3231,-0.0052506630436453,-21.8527525270424,828718,-0.114105447747835,-0.0847841312742046
"470",470,"Wheeler Peak","SE",15,265,-114.3115737,38.98382636,"United States",3477,-0.0139300418206148,-117.313505558826,831661.8125,-0.112360257782398,-0.0844368145580325
"471",471,"Wheeler Peak","SW",15,265,-114.3172984,38.98342268,"United States",3394,0.0301231602190812,143.540420305758,831135.375,-0.112390663352921,-0.0849451970701957
"472",472,"Wheeler Peak","W",19,265,-114.3184827,38.98602085,"United States",3241,0.0221160134048353,84.6476182123733,832118.625,-0.112194966659583,-0.0850503689410636
"473",473,"Whitecap Mtn.","NW",10,1367,-122.5504914,50.74012519,"Canada",1841,-0.0632533765864361,-265.189154398725,153502.25,0.773135613126496,-0.81609466175179
"474",474,"Whitecap Mtn.","SE",35,1367,-122.4505765,50.68295742,"Canada",1842,-0.0129752985370062,-149.612764177314,151845.09375,0.768829681045654,-0.807221709830377
"475",475,"Whitehorn Mtn.","E",10,806,-119.2323566,53.13713448,"Canada",1842,-0.0204664666592397,-44.5991699153235,687490.4375,0.95368068598641,-0.52142739441561
"476",476,"Whitehorn Mtn.","N",27,806,-119.2675651,53.19265193,"Canada",1765,-0.0268181440787392,-112.506554115083,693451.6875,0.957862314358507,-0.524554088509534
"477",477,"Whitehorn Mtn.","NE",17,806,-119.1452906,53.21127991,"Canada",1640,-0.0450090142049326,-151.776721940069,704145.1875,0.959265391943715,-0.513695490245263
"478",478,"Whitehorn Mtn.","S",23,806,-119.265353,53.05517926,"Canada",1766,-0.0796589353731857,-487.566059319559,672113.75,0.947507739044619,-0.524357642764752
"479",479,"Whitehorn Mtn.","SE",11,806,-119.2251529,53.11239255,"Canada",1299,-0.0753874367668856,-147.134517017286,683395.875,0.951817099736168,-0.520787669171864
